date,time,icon,wind,temp_low,temp_high,weather
2018-10-01,6 pm,17,7,54,55,Overcast.
2018-10-02,12 am,17,5,50,54,Overcast.
2018-10-02,6 am,9,3,50,54,Fog.
2018-10-02,12 pm,7,7,54,59,Overcast.
2018-10-02,6 pm,14,8,59,64,Passing clouds.
2018-10-03,12 am,14,11,66,70,Passing clouds.
2018-10-03,6 am,6,17,70,79,Partly sunny.
2018-10-03,12 pm,2,23,82,86,Passing clouds.
2018-10-03,6 pm,14,18,57,84,Passing clouds.
2018-10-04,12 am,13,16,39,55,Clear.
2018-10-04,6 am,2,12,39,48,Passing clouds.
2018-10-04,12 pm,6,12,54,57,Partly sunny.
2018-10-04,6 pm,17,8,54,55,Overcast.
2018-10-05,12 am,34,5,52,54,Drizzle. Fog.
2018-10-05,6 am,6,1,52,55,Partly sunny.
2018-10-05,12 pm,7,6,55,61,Overcast.
2018-10-05,6 pm,17,5,55,59,Overcast.
2018-10-06,12 am,34,10,50,55,Drizzle. Fog.
2018-10-06,6 am,7,11,48,50,Overcast.
2018-10-06,12 pm,18,8,48,48,Drizzle. Fog.
2018-10-06,6 pm,17,8,48,50,Overcast.
2018-10-07,12 am,34,9,46,48,Drizzle. Fog.
2018-10-07,6 am,18,9,46,52,Drizzle. Fog.
2018-10-07,12 pm,18,7,54,57,Drizzle. Fog.
2018-10-07,6 pm,34,7,55,57,Drizzle. Fog.
2018-10-08,12 am,34,7,54,55,Drizzle. Fog.
2018-10-08,6 am,18,3,55,66,Drizzle. Fog.
2018-10-08,12 pm,6,7,68,73,Partly sunny.
2018-10-08,6 pm,17,9,64,72,Overcast.
2018-10-09,12 am,34,4,63,64,Drizzle. Fog.
2018-10-09,6 am,18,3,63,66,Drizzle. Fog.
2018-10-09,12 pm,18,6,66,72,Drizzle. Fog.
2018-10-09,6 pm,17,14,70,70,Overcast.
2018-10-10,12 am,17,12,57,68,Overcast.
2018-10-10,6 am,6,14,50,55,Partly sunny.
2018-10-10,12 pm,7,19,46,50,Overcast.
2018-10-10,6 pm,14,19,39,46,Passing clouds.
2018-10-11,12 am,17,21,37,39,Overcast.
2018-10-11,6 am,7,19,37,39,Overcast.
2018-10-11,12 pm,2,12,41,46,Passing clouds.
2018-10-11,6 pm,14,4,37,43,Passing clouds.
2018-10-12,12 am,17,3,37,37,Overcast.
2018-10-12,6 am,18,4,34,39,Drizzle. Fog.
2018-10-12,12 pm,7,5,43,45,Overcast.
2018-10-12,6 pm,17,6,43,45,Overcast.
2018-10-13,12 am,17,6,37,43,Overcast.
2018-10-13,6 am,7,11,39,46,Overcast.
2018-10-13,12 pm,2,14,46,54,Passing clouds.
2018-10-13,6 pm,14,7,45,50,Passing clouds.
2018-10-14,12 am,17,4,43,43,Overcast.
2018-10-14,6 am,18,9,37,45,Drizzle. Fog.
2018-10-14,12 pm,29,13,34,37,Light snow. Ice fog.
2018-10-14,6 pm,29,10,34,36,Light snow. Ice fog.
2018-10-15,12 am,17,9,30,36,Overcast.
2018-10-15,6 am,2,11,32,41,Passing clouds.
2018-10-15,12 pm,2,12,43,46,Passing clouds.
2018-10-15,6 pm,13,7,34,41,Clear.
2018-10-16,12 am,13,9,30,36,Clear.
2018-10-16,6 am,2,12,34,54,Passing clouds.
2018-10-16,12 pm,2,14,57,64,Passing clouds.
2018-10-16,6 pm,14,8,48,55,Passing clouds.
2018-10-17,12 am,13,6,37,46,Clear.
2018-10-17,6 am,1,6,37,50,Sunny.
2018-10-17,12 pm,2,10,52,55,Passing clouds.
2018-10-17,6 pm,13,2,43,52,Clear.
2018-10-18,12 am,13,6,37,43,Clear.
2018-10-18,6 am,1,10,37,57,Sunny.
2018-10-18,12 pm,1,12,61,66,Sunny.
2018-10-18,6 pm,14,9,52,59,Passing clouds.
2018-10-19,12 am,17,11,52,54,Overcast.
2018-10-19,6 am,6,14,50,57,Partly sunny.
2018-10-19,12 pm,2,17,61,70,Passing clouds.
2018-10-19,6 pm,13,11,52,64,Clear.
2018-10-20,12 am,13,11,45,48,Clear.
2018-10-20,6 am,2,20,45,50,Passing clouds.
2018-10-20,12 pm,2,20,45,48,Passing clouds.
2018-10-20,6 pm,13,2,34,41,Clear.
2018-10-21,12 am,13,2,27,34,Clear.
2018-10-21,6 am,1,12,27,48,Sunny.
2018-10-21,12 pm,2,15,52,61,Passing clouds.
2018-10-21,6 pm,13,7,46,54,Clear.
2018-10-22,12 am,14,2,43,45,Passing clouds.
2018-10-22,6 am,2,5,39,61,Passing clouds.
2018-10-22,12 pm,2,4,63,68,Passing clouds.
2018-10-22,6 pm,13,5,48,59,Clear.
2018-10-23,12 am,13,6,36,48,Clear.
2018-10-23,6 am,2,6,36,50,Passing clouds.
2018-10-23,12 pm,1,5,52,55,Sunny.
2018-10-23,6 pm,13,2,37,50,Clear.
2018-10-24,12 am,14,4,36,39,Passing clouds.
2018-10-24,6 am,6,6,36,52,Partly sunny.
2018-10-24,12 pm,7,9,54,57,Overcast.
2018-10-24,6 pm,17,9,46,52,Overcast.
2018-10-25,12 am,17,7,45,46,Overcast.
2018-10-25,6 am,6,7,45,50,Partly sunny.
2018-10-25,12 pm,6,4,52,54,Partly sunny.
2018-10-25,6 pm,34,4,46,50,Drizzle. Fog.
2018-10-26,12 am,34,4,45,45,Drizzle. Fog.
2018-10-26,6 am,6,5,45,54,Partly sunny.
2018-10-26,12 pm,6,6,52,55,Partly sunny.
2018-10-26,6 pm,14,5,45,52,Passing clouds.
2018-10-27,12 am,14,6,39,45,Passing clouds.
2018-10-27,6 am,9,4,37,57,Fog.
2018-10-27,12 pm,2,7,63,68,Passing clouds.
2018-10-27,6 pm,17,6,54,61,Overcast.
2018-10-28,12 am,13,14,46,54,Clear.
2018-10-28,6 am,1,19,45,57,Sunny.
2018-10-28,12 pm,2,24,55,61,Passing clouds.
2018-10-28,6 pm,13,4,45,52,Clear.
2018-10-29,12 am,14,1,37,43,Passing clouds.
2018-10-29,6 am,2,6,37,57,Passing clouds.
2018-10-29,12 pm,6,12,61,66,Partly sunny.
2018-10-29,6 pm,14,10,54,57,Passing clouds.
2018-10-30,12 am,14,4,46,54,Passing clouds.
2018-10-30,6 am,6,6,46,55,Partly sunny.
2018-10-30,12 pm,6,12,55,57,Partly sunny.
2018-10-30,6 pm,17,12,48,52,Overcast.
2018-10-31,12 am,17,11,43,48,Overcast.
2018-10-31,6 am,6,7,43,55,Partly sunny.
2018-10-31,12 pm,6,7,55,59,Partly sunny.
2018-10-31,6 pm,17,1,45,54,Overcast.
2018-11-01,12 am,14,1,37,45,Passing clouds.
2018-11-01,6 am,6,3,37,54,Partly sunny.
2018-11-01,12 pm,6,2,55,61,Partly sunny.
2018-11-01,6 pm,17,4,46,54,Overcast.
2018-11-02,12 am,17,6,46,46,Overcast.
2018-11-02,6 am,18,9,45,46,Drizzle. Fog.
2018-11-02,12 pm,6,5,50,52,Partly sunny.
2018-11-02,6 pm,17,2,45,50,Overcast.
2018-11-03,12 am,17,5,39,43,Overcast.
2018-11-03,6 am,18,7,39,45,Drizzle. Fog.
2018-11-03,12 pm,18,9,43,45,Drizzle. Fog.
2018-11-03,6 pm,34,9,45,45,Drizzle. Fog.
2018-11-04,12 am,34,7,45,46,Drizzle. Fog.
2018-11-04,6 am,18,12,43,46,Drizzle. Fog.
2018-11-04,12 pm,7,14,41,43,Overcast.
2018-11-04,6 pm,17,7,41,43,Overcast.
2018-11-05,12 am,14,7,37,39,Passing clouds.
2018-11-05,6 am,18,10,39,46,Drizzle. Fog.
2018-11-05,12 pm,18,12,45,46,Drizzle. Fog.
2018-11-05,6 pm,34,14,45,46,Drizzle. Fog.
2018-11-06,12 am,17,22,39,43,Overcast.
2018-11-06,6 am,7,21,37,39,Overcast.
2018-11-06,12 pm,6,18,37,43,Partly sunny.
2018-11-06,6 pm,13,12,30,36,Clear.
2018-11-07,12 am,13,14,28,30,Clear.
2018-11-07,6 am,7,14,27,30,Overcast.
2018-11-07,12 pm,7,12,32,32,Overcast.
2018-11-07,6 pm,17,7,30,32,Overcast.
2018-11-08,12 am,17,6,30,30,Overcast.
2018-11-08,6 am,7,2,30,34,Overcast.
2018-11-08,12 pm,6,2,34,34,Partly sunny.
2018-11-08,6 pm,29,4,30,32,Light snow. Ice fog.
2018-11-09,12 am,29,4,28,30,Light snow. Ice fog.
2018-11-09,6 am,29,14,27,28,Light snow. Ice fog.
2018-11-09,12 pm,6,23,21,25,Partly sunny.
2018-11-09,6 pm,14,13,16,21,Passing clouds.
2018-11-10,12 am,13,6,12,16,Clear.
2018-11-10,6 am,6,9,12,25,Partly sunny.
2018-11-10,12 pm,7,14,25,27,Overcast.
2018-11-10,6 pm,17,6,28,28,Overcast.
2018-11-11,12 am,14,5,25,28,Passing clouds.
2018-11-11,6 am,6,7,25,43,Partly sunny.
2018-11-11,12 pm,7,15,34,43,Overcast.
2018-11-11,6 pm,17,7,28,32,Overcast.
2018-11-12,12 am,17,16,21,27,Overcast.
2018-11-12,6 am,29,16,21,25,Light snow. Ice fog.
2018-11-12,12 pm,29,14,21,25,Light snow. Ice fog.
2018-11-12,6 pm,14,10,18,21,Passing clouds.
2018-11-13,12 am,14,7,10,16,Passing clouds.
2018-11-13,6 am,2,6,10,25,Passing clouds.
2018-11-13,12 pm,1,4,27,30,Sunny.
2018-11-13,6 pm,13,7,21,25,Clear.
2018-11-14,12 am,14,7,19,21,Passing clouds.
2018-11-14,6 am,2,11,19,39,Passing clouds.
2018-11-14,12 pm,2,12,32,41,Passing clouds.
2018-11-14,6 pm,13,7,25,30,Clear.
2018-11-15,12 am,13,8,21,25,Clear.
2018-11-15,6 am,2,12,21,43,Passing clouds.
2018-11-15,12 pm,2,11,39,48,Passing clouds.
2018-11-15,6 pm,13,14,37,41,Clear.
2018-11-16,12 am,17,16,36,37,Overcast.
2018-11-16,6 am,7,13,36,43,Overcast.
2018-11-16,12 pm,6,4,43,46,Partly sunny.
2018-11-16,6 pm,17,8,36,43,Overcast.
2018-11-17,12 am,34,13,30,36,Drizzle. Fog.
2018-11-17,6 am,27,17,28,30,Light freezing rain. Ice fog.
2018-11-17,12 pm,7,16,25,27,Overcast.
2018-11-17,6 pm,29,11,21,23,Light snow. Ice fog.
2018-11-18,12 am,13,9,12,21,Clear.
2018-11-18,6 am,2,4,12,25,Passing clouds.
2018-11-18,12 pm,1,8,25,30,Sunny.
2018-11-18,6 pm,14,8,19,21,Passing clouds.
2018-11-19,12 am,14,6,19,23,Passing clouds.
2018-11-19,6 am,6,9,23,37,Partly sunny.
2018-11-19,12 pm,6,13,28,39,Partly sunny.
2018-11-19,6 pm,29,11,23,28,Light snow. Ice fog.
2018-11-20,12 am,29,7,19,23,Light snow. Ice fog.
2018-11-20,6 am,7,7,19,28,Overcast.
2018-11-20,12 pm,2,12,30,34,Passing clouds.
2018-11-20,6 pm,13,7,30,34,Clear.
2018-11-21,12 am,13,2,27,32,Clear.
2018-11-21,6 am,10,7,28,32,Ice fog.
2018-11-21,12 pm,2,7,34,41,Passing clouds.
2018-11-21,6 pm,13,7,30,36,Clear.
2018-11-22,12 am,14,7,28,30,Passing clouds.
2018-11-22,6 am,1,7,28,50,Sunny.
2018-11-22,12 pm,1,12,46,55,Sunny.
2018-11-22,6 pm,14,11,45,46,Passing clouds.
2018-11-23,12 am,17,12,43,45,Overcast.
2018-11-23,6 am,7,16,45,46,Overcast.
2018-11-23,12 pm,18,12,43,45,Drizzle. Fog.
2018-11-23,6 pm,17,11,45,45,Overcast.
2018-11-24,12 am,13,11,36,43,Clear.
2018-11-24,6 am,2,11,36,48,Passing clouds.
2018-11-24,12 pm,2,7,46,54,Passing clouds.
2018-11-24,6 pm,17,11,34,46,Overcast.
2018-11-25,12 am,17,17,32,34,Overcast.
2018-11-25,6 am,29,21,28,30,Light snow. Ice fog.
2018-11-25,12 pm,7,21,27,28,Overcast.
2018-11-25,6 pm,17,23,21,27,Overcast.
2018-11-26,12 am,29,16,18,21,Light snow. Ice fog.
2018-11-26,6 am,29,16,18,19,Light snow. Ice fog.
2018-11-26,12 pm,6,15,18,21,Partly sunny.
2018-11-26,6 pm,13,10,12,18,Clear.
2018-11-27,12 am,13,11,10,12,Clear.
2018-11-27,6 am,2,12,10,25,Passing clouds.
2018-11-27,12 pm,2,11,21,27,Passing clouds.
2018-11-27,6 pm,14,6,16,21,Passing clouds.
2018-11-28,12 am,17,7,18,19,Overcast.
2018-11-28,6 am,7,11,21,27,Overcast.
2018-11-28,12 pm,7,12,25,28,Overcast.
2018-11-28,6 pm,17,7,25,27,Overcast.
2018-11-29,12 am,13,2,21,25,Clear.
2018-11-29,6 am,6,4,21,32,Partly sunny.
2018-11-29,12 pm,7,3,32,36,Overcast.
2018-11-29,6 pm,14,1,30,32,Passing clouds.
2018-11-30,12 am,14,1,27,30,Passing clouds.
2018-11-30,6 am,10,4,27,36,Ice fog.
2018-11-30,12 pm,7,7,36,39,Overcast.
2018-11-30,6 pm,14,12,34,34,Passing clouds.
2018-12-01,12 am,14,19,34,36,Passing clouds.
2018-12-01,6 am,18,19,36,37,Drizzle. Fog.
2018-12-01,12 pm,9,15,37,37,Fog.
2018-12-01,6 pm,34,9,37,37,Drizzle. Fog.
2018-12-02,12 am,34,12,34,37,Drizzle. Fog.
2018-12-02,6 am,29,14,34,34,Light snow. Ice fog.
2018-12-02,12 pm,29,14,32,34,Light snow. Ice fog.
2018-12-02,6 pm,29,16,28,30,Light snow. Ice fog.
2018-12-03,12 am,29,11,28,28,Light snow. Ice fog.
2018-12-03,6 am,29,12,28,28,Light snow. Ice fog.
2018-12-03,12 pm,29,11,28,30,Light snow. Ice fog.
2018-12-03,6 pm,29,7,27,28,Light snow. Ice fog.
2018-12-04,12 am,29,8,25,25,Light snow. Ice fog.
2018-12-04,6 am,29,8,25,25,Light snow. Ice fog.
2018-12-04,12 pm,29,10,23,25,Light snow. Ice fog.
2018-12-04,6 pm,29,6,23,25,Light snow. Ice fog.
2018-12-05,12 am,14,6,21,25,Passing clouds.
2018-12-05,6 am,2,9,21,36,Passing clouds.
2018-12-05,12 pm,2,11,34,39,Passing clouds.
2018-12-05,6 pm,17,11,28,32,Overcast.
2018-12-06,12 am,17,12,23,27,Overcast.
2018-12-06,6 am,2,15,21,27,Passing clouds.
2018-12-06,12 pm,6,11,21,28,Partly sunny.
2018-12-06,6 pm,13,6,12,19,Clear.
2018-12-07,12 am,13,4,10,12,Clear.
2018-12-07,6 am,2,7,12,25,Passing clouds.
2018-12-07,12 pm,2,7,27,28,Passing clouds.
2018-12-07,6 pm,13,4,21,25,Clear.
2018-12-08,12 am,17,2,18,21,Overcast.
2018-12-08,6 am,2,7,16,30,Passing clouds.
2018-12-08,12 pm,2,8,28,34,Passing clouds.
2018-12-08,6 pm,13,7,19,27,Clear.
2018-12-09,12 am,13,6,18,18,Clear.
2018-12-09,6 am,6,6,16,28,Partly sunny.
2018-12-09,12 pm,6,4,28,34,Partly sunny.
2018-12-09,6 pm,14,6,19,28,Passing clouds.
2018-12-10,12 am,14,2,16,19,Passing clouds.
2018-12-10,6 am,10,7,16,34,Ice fog.
2018-12-10,12 pm,1,12,28,36,Sunny.
2018-12-10,6 pm,14,8,27,28,Passing clouds.
2018-12-11,12 am,14,9,27,28,Passing clouds.
2018-12-11,6 am,6,6,25,41,Partly sunny.
2018-12-11,12 pm,6,7,39,45,Partly sunny.
2018-12-11,6 pm,17,5,30,39,Overcast.
2018-12-12,12 am,13,9,23,27,Clear.
2018-12-12,6 am,7,11,25,36,Overcast.
2018-12-12,12 pm,6,6,36,39,Partly sunny.
2018-12-12,6 pm,15,7,30,36,Partly cloudy.
2018-12-13,12 am,17,6,30,34,Overcast.
2018-12-13,6 am,6,5,34,36,Partly sunny.
2018-12-13,12 pm,6,9,36,37,Partly sunny.
2018-12-13,6 pm,14,10,30,34,Passing clouds.
2018-12-14,12 am,17,8,27,30,Overcast.
2018-12-14,6 am,10,5,27,37,Ice fog.
2018-12-14,12 pm,2,5,36,45,Passing clouds.
2018-12-14,6 pm,13,2,27,34,Clear.
2018-12-15,12 am,13,3,23,27,Clear.
2018-12-15,6 am,1,1,21,45,Sunny.
2018-12-15,12 pm,1,4,45,52,Sunny.
2018-12-15,6 pm,17,6,34,39,Overcast.
2018-12-16,12 am,13,6,27,36,Clear.
2018-12-16,6 am,6,7,28,48,Partly sunny.
2018-12-16,12 pm,2,11,37,50,Passing clouds.
2018-12-16,6 pm,13,7,28,36,Clear.
2018-12-17,12 am,13,4,25,28,Clear.
2018-12-17,6 am,2,2,25,43,Passing clouds.
2018-12-17,12 pm,1,6,45,48,Sunny.
2018-12-17,6 pm,13,10,34,39,Clear.
2018-12-18,12 am,14,9,30,34,Passing clouds.
2018-12-18,6 am,6,11,30,50,Partly sunny.
2018-12-18,12 pm,6,12,46,55,Partly sunny.
2018-12-18,6 pm,17,10,39,43,Overcast.
2018-12-19,12 am,17,9,43,45,Overcast.
2018-12-19,6 am,6,13,43,50,Partly sunny.
2018-12-19,12 pm,6,12,46,54,Partly sunny.
2018-12-19,6 pm,17,9,41,45,Overcast.
2018-12-20,12 am,17,13,36,39,Overcast.
2018-12-20,6 am,34,14,36,37,Drizzle. Fog.
2018-12-20,12 pm,18,14,30,36,Drizzle. Fog.
2018-12-20,6 pm,17,13,30,30,Overcast.
2018-12-21,12 am,17,11,27,28,Overcast.
2018-12-21,6 am,7,9,25,27,Overcast.
2018-12-21,12 pm,6,4,27,30,Partly sunny.
2018-12-21,6 pm,17,6,25,27,Overcast.
2018-12-22,12 am,14,7,23,25,Passing clouds.
2018-12-22,6 am,7,9,19,30,Overcast.
2018-12-22,12 pm,7,6,30,34,Overcast.
2018-12-22,6 pm,14,4,27,30,Passing clouds.
2018-12-23,12 am,14,7,25,27,Passing clouds.
2018-12-23,6 am,2,11,25,37,Passing clouds.
2018-12-23,12 pm,2,14,30,39,Passing clouds.
2018-12-23,6 pm,13,3,25,30,Clear.
2018-12-24,12 am,14,1,21,25,Passing clouds.
2018-12-24,6 am,6,6,21,30,Partly sunny.
2018-12-24,12 pm,7,8,34,36,Overcast.
2018-12-24,6 pm,17,7,34,36,Overcast.
2018-12-25,12 am,17,6,28,36,Overcast.
2018-12-25,6 am,9,2,28,39,Fog.
2018-12-25,12 pm,6,2,39,45,Partly sunny.
2018-12-25,6 pm,13,6,32,37,Clear.
2018-12-26,12 am,17,7,30,32,Overcast.
2018-12-26,6 am,18,9,30,36,Drizzle. Fog.
2018-12-26,12 pm,18,13,36,37,Drizzle. Fog.
2018-12-26,6 pm,34,14,37,41,Drizzle. Fog.
2018-12-27,12 am,34,13,41,45,Drizzle. Fog.
2018-12-27,6 am,34,16,45,48,Drizzle. Fog.
2018-12-27,12 pm,6,12,48,54,Partly sunny.
2018-12-27,6 pm,17,17,28,45,Overcast.
2018-12-28,12 am,29,15,25,28,Light snow. Ice fog.
2018-12-28,6 am,27,19,19,21,Light freezing rain. Ice fog.
2018-12-28,12 pm,29,19,16,18,Light snow. Ice fog.
2018-12-28,6 pm,29,14,12,14,Light snow. Ice fog.
2018-12-29,12 am,29,10,12,12,Light snow. Ice fog.
2018-12-29,6 am,29,9,10,12,Light snow. Ice fog.
2018-12-29,12 pm,29,9,16,19,Light snow. Ice fog.
2018-12-29,6 pm,13,9,16,18,Clear.
2018-12-30,12 am,13,11,18,19,Clear.
2018-12-30,6 am,2,14,19,34,Passing clouds.
2018-12-30,12 pm,2,15,36,39,Passing clouds.
2018-12-30,6 pm,13,12,30,34,Clear.
2018-12-31,12 am,17,6,32,36,Overcast.
2018-12-31,6 am,7,4,34,36,Overcast.
2018-12-31,12 pm,29,9,32,34,Light snow. Ice fog.
2018-12-31,6 pm,29,17,19,30,Light snow. Ice fog.
2019-01-01,NA,NA,NA,NA,NA,NA
2019-01-01,NA,NA,NA,NA,NA,NA
2019-01-01,NA,NA,NA,NA,NA,NA
2019-01-01,NA,NA,NA,NA,NA,NA
2019-01-02,NA,NA,NA,NA,NA,NA
2019-01-02,NA,NA,NA,NA,NA,NA
2019-01-02,NA,NA,NA,NA,NA,NA
2019-01-02,NA,NA,NA,NA,NA,NA
2019-01-03,NA,NA,NA,NA,NA,NA
2019-01-03,NA,NA,NA,NA,NA,NA
2019-01-03,NA,NA,NA,NA,NA,NA
2019-01-03,NA,NA,NA,NA,NA,NA
2019-01-04,NA,NA,NA,NA,NA,NA
2019-01-04,NA,NA,NA,NA,NA,NA
2019-01-04,NA,NA,NA,NA,NA,NA
2019-01-04,NA,NA,NA,NA,NA,NA
2019-01-05,NA,NA,NA,NA,NA,NA
2019-01-05,NA,NA,NA,NA,NA,NA
2019-01-05,NA,NA,NA,NA,NA,NA
2019-01-05,NA,NA,NA,NA,NA,NA
2019-01-06,NA,NA,NA,NA,NA,NA
2019-01-06,NA,NA,NA,NA,NA,NA
2019-01-06,NA,NA,NA,NA,NA,NA
2019-01-06,NA,NA,NA,NA,NA,NA
2019-01-07,NA,NA,NA,NA,NA,NA
2019-01-07,NA,NA,NA,NA,NA,NA
2019-01-07,NA,NA,NA,NA,NA,NA
2019-01-07,NA,NA,NA,NA,NA,NA
2019-01-08,NA,NA,NA,NA,NA,NA
2019-01-08,NA,NA,NA,NA,NA,NA
2019-01-08,NA,NA,NA,NA,NA,NA
2019-01-08,NA,NA,NA,NA,NA,NA
2019-01-09,NA,NA,NA,NA,NA,NA
2019-01-09,NA,NA,NA,NA,NA,NA
2019-01-09,NA,NA,NA,NA,NA,NA
2019-01-09,NA,NA,NA,NA,NA,NA
2019-01-10,NA,NA,NA,NA,NA,NA
2019-01-10,NA,NA,NA,NA,NA,NA
2019-01-10,NA,NA,NA,NA,NA,NA
2019-01-10,NA,NA,NA,NA,NA,NA
2019-01-11,NA,NA,NA,NA,NA,NA
2019-01-11,NA,NA,NA,NA,NA,NA
2019-01-11,NA,NA,NA,NA,NA,NA
2019-01-11,NA,NA,NA,NA,NA,NA
2019-01-12,NA,NA,NA,NA,NA,NA
2019-01-12,NA,NA,NA,NA,NA,NA
2019-01-12,NA,NA,NA,NA,NA,NA
2019-01-12,NA,NA,NA,NA,NA,NA
2019-01-13,NA,NA,NA,NA,NA,NA
2019-01-13,NA,NA,NA,NA,NA,NA
2019-01-13,NA,NA,NA,NA,NA,NA
2019-01-13,NA,NA,NA,NA,NA,NA
2019-01-14,NA,NA,NA,NA,NA,NA
2019-01-14,NA,NA,NA,NA,NA,NA
2019-01-14,NA,NA,NA,NA,NA,NA
2019-01-14,NA,NA,NA,NA,NA,NA
